season,game_id,wl,fg_pct,fg2p_pct,fg3p_pct,freethrow_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,tot_points,home_away
2013,21300788,L,0.482,0.462686567,0.563,0.808,11,32,43,22,10,4,13,18,110,Home
2013,21300810,W,0.453,0.537313433,0.158,0.833,6,29,35,26,14,3,7,23,101,Away
2013,21300814,W,0.398,0.424242424,0.333,0.792,14,35,49,18,8,9,12,24,102,Home
2013,21300832,W,0.435,0.476923077,0.3,0.765,12,38,50,26,12,4,10,22,93,Home
2013,21300842,W,0.463,0.490196078,0.419,0.682,11,33,44,27,3,7,13,19,104,Away
2013,21300855,L,0.357,0.396825397,0.238,0.818,9,32,41,17,6,7,16,27,83,Away
2013,21300869,W,0.478,0.526315789,0.4,0.774,12,37,49,25,11,5,15,21,126,Away
2013,21300884,L,0.42,0.446153846,0.348,0.8,16,25,41,25,5,5,13,22,98,Away
2013,21300899,W,0.44,0.421875,0.5,0.667,10,34,44,24,4,6,10,21,98,Away
2013,21300907,W,0.469,0.585714286,0.179,0.917,15,30,45,28,13,6,11,24,108,Away
2013,21300927,W,0.538,0.606557377,0.316,0.792,11,33,44,28,12,3,16,17,111,Home
2013,21300942,W,0.529,0.555555556,0.455,0.619,9,26,35,27,7,3,12,22,113,Home
2013,21300956,W,0.513,0.527272727,0.48,0.824,8,38,46,26,7,6,19,24,108,Home
2013,21300967,L,0.439,0.459016393,0.381,0.72,6,30,36,27,6,2,12,21,98,Away
2013,21300980,L,0.455,0.5,0.379,0.684,5,37,42,23,6,6,17,16,94,Home
2013,21300994,W,0.477,0.534482759,0.367,0.818,10,31,41,17,7,7,12,29,113,Away
2013,21301007,W,0.451,0.490909091,0.37,0.905,9,35,44,21,7,2,11,19,103,Home
2013,21301021,W,0.538,0.660377358,0.296,0.84,8,34,42,26,6,3,15,28,115,Home
2013,21301038,L,0.403,0.451612903,0.2,0.862,11,43,54,21,4,8,18,20,90,Home
2013,21301086,W,0.494,0.508196721,0.45,0.786,10,33,43,22,5,6,12,14,100,Home
2013,21301098,L,0.354,0.375,0.323,0.818,14,32,46,14,2,7,12,19,84,Home
2013,21301112,W,0.571,0.616666667,0.484,0.5,10,34,44,33,6,3,13,16,122,Away
2013,21301123,L,0.424,0.4375,0.381,1.0,7,26,33,21,7,2,13,19,90,Away
2013,21301141,W,0.452,0.507936508,0.333,0.667,15,42,57,25,6,5,13,22,102,Home
2013,21301155,W,0.578,0.614035088,0.515,1.0,6,39,45,34,9,2,16,23,130,Home
2013,21301175,L,0.455,0.523076923,0.261,0.867,6,32,38,19,9,4,13,17,99,Home
2013,21301188,W,0.489,0.47761194,0.52,0.692,12,45,57,27,12,5,18,17,112,Away
2013,21301201,L,0.484,0.5,0.459,0.75,6,32,38,22,10,0,15,27,117,Away
2013,21301213,W,0.485,0.53125,0.405,0.895,19,32,51,31,13,4,15,27,130,Home
2013,21301230,W,0.489,0.537313433,0.348,0.571,11,34,45,27,12,4,14,23,116,Away
2014,21400014,W,0.44,0.5625,0.222,0.719,7,37,44,21,12,8,22,32,95,Away
2014,21400038,W,0.554,0.583333333,0.478,0.857,12,31,43,30,10,4,20,26,127,Home
2014,21400042,W,0.444,0.483870968,0.316,0.81,7,34,41,22,11,7,17,16,95,Away
2014,21400068,W,0.581,0.571428571,0.6,1.0,4,35,39,29,7,3,23,22,121,Home
2014,21400087,W,0.448,0.508474576,0.321,0.647,15,39,54,22,11,8,26,19,98,Away
2014,21400095,L,0.478,0.488888889,0.458,0.857,3,33,36,16,9,7,27,26,95,Away
2014,21400108,L,0.543,0.62,0.35,0.85,1,37,38,23,5,4,20,16,100,Home
2014,21400121,W,0.456,0.535714286,0.324,0.667,14,31,45,30,7,10,11,16,107,Home
2014,21400140,W,0.517,0.557377049,0.423,0.786,11,40,51,30,7,3,15,25,112,Home
2014,21400145,W,0.535,0.551724138,0.5,0.882,11,40,51,32,4,5,16,26,136,Away
2014,21400182,W,0.5,0.593220339,0.261,0.684,6,34,40,28,10,5,13,18,101,Home
2014,21400196,W,0.355,0.382352941,0.28,0.75,13,39,52,26,7,8,10,18,91,Away
2014,21400206,W,0.573,0.638297872,0.464,0.652,5,40,45,21,6,9,12,24,114,Away
2014,21400212,W,0.518,0.542372881,0.462,0.579,8,39,47,30,7,6,15,19,111,Away
2014,21400224,W,0.424,0.479452055,0.269,0.938,16,30,46,28,7,8,12,26,106,Away
2014,21400243,W,0.468,0.482758621,0.429,0.778,9,40,49,24,5,8,16,19,104,Away
2014,21400262,W,0.463,0.545454545,0.296,0.778,13,36,49,25,8,5,15,15,98,Home
2014,21400275,W,0.47,0.474358974,0.455,0.471,18,38,56,31,11,8,9,8,112,Home
2014,21400289,W,0.449,0.474576271,0.4,0.8,15,25,40,27,14,6,11,21,112,Away
2014,21400305,W,0.462,0.536231884,0.227,0.929,15,36,51,24,15,6,17,18,102,Away
2014,21400324,W,0.494,0.551724138,0.348,0.85,6,37,43,21,9,5,15,16,105,Home
2014,21400340,W,0.446,0.529411765,0.313,0.778,9,36,45,21,7,7,14,24,105,Away
2014,21400348,W,0.512,0.532258065,0.458,0.829,8,38,46,22,7,9,20,19,128,Away
2014,21400365,L,0.411,0.46875,0.29,0.917,15,34,49,18,9,11,14,19,98,Away
2014,21400382,W,0.511,0.571428571,0.387,0.6,10,29,39,32,9,7,10,15,114,Home
2014,21400415,W,0.538,0.606060606,0.36,0.875,10,35,45,36,9,6,12,19,128,Home
2014,21400426,L,0.464,0.465517241,0.462,0.882,11,28,39,20,8,2,20,18,105,Away
2014,21400431,L,0.425,0.538461538,0.214,0.545,8,36,44,24,11,4,16,21,86,Away
2014,21400452,W,0.466,0.5,0.393,0.81,9,34,43,32,17,6,16,21,110,Home
2014,21400474,W,0.561,0.62962963,0.429,0.815,8,34,42,38,19,11,14,20,126,Home
2014,21400493,W,0.533,0.578125,0.429,0.8,14,31,45,35,8,8,9,18,126,Home
2014,21400518,W,0.466,0.433333333,0.536,0.625,10,44,54,27,8,4,12,22,117,Home
2014,21400533,W,0.495,0.523809524,0.429,0.75,10,29,39,30,11,3,11,23,117,Home
2014,21400547,W,0.5,0.589285714,0.333,0.941,9,35,44,35,9,8,13,20,112,Home
2014,21400571,W,0.505,0.5,0.52,0.846,6,25,31,32,10,5,10,16,116,Away
2014,21400582,W,0.469,0.480769231,0.448,0.789,10,26,36,29,5,5,13,21,104,Home
2014,21400593,L,0.457,0.485294118,0.375,0.786,13,30,43,24,10,2,14,14,115,Away
2014,21400603,W,0.549,0.594202899,0.409,0.667,12,37,49,32,11,11,14,21,131,Away
2014,21400615,W,0.543,0.574074074,0.481,0.778,7,46,53,30,10,6,13,14,122,Home
2014,21400636,W,0.5,0.52173913,0.448,0.833,16,30,46,26,13,9,18,23,126,Home
2014,21400651,W,0.479,0.518518519,0.425,0.864,12,34,46,32,13,8,18,22,126,Home
2014,21400665,W,0.472,0.515151515,0.348,0.88,9,38,47,29,9,3,13,20,114,Home
2014,21400679,L,0.425,0.4875,0.273,0.5,15,33,48,31,9,2,13,15,111,Home
2014,21400703,L,0.43,0.491525424,0.296,0.72,11,30,41,21,8,2,13,19,100,Away
2014,21400715,W,0.46,0.509090909,0.375,0.778,9,35,44,27,11,8,15,20,106,Home
2014,21400730,W,0.505,0.529411765,0.435,0.731,14,35,49,33,13,5,11,23,121,Away
2014,21400741,W,0.523,0.541666667,0.5,0.76,10,36,46,29,5,5,13,22,128,Home
2014,21400749,L,0.456,0.5,0.364,0.667,19,32,51,31,7,7,14,24,116,Away
2014,21400760,W,0.457,0.446428571,0.48,0.833,12,36,48,21,8,5,14,19,106,Away
2014,21400775,W,0.4,0.482142857,0.241,0.737,6,34,40,26,15,5,14,14,89,Away
2014,21400793,W,0.444,0.523809524,0.259,0.778,10,39,49,26,7,6,15,18,94,Away
2014,21400814,W,0.488,0.470588235,0.515,0.611,7,33,40,29,10,5,12,18,110,Home
2014,21400824,L,0.382,0.396825397,0.346,0.955,13,32,45,19,9,5,10,25,98,Away
2014,21400838,W,0.5,0.492537313,0.522,0.706,4,25,29,27,12,1,9,17,114,Away
2014,21400854,L,0.424,0.444444444,0.379,0.526,14,30,44,32,10,6,14,24,99,Away
2014,21400861,W,0.483,0.491525424,0.464,0.842,9,38,47,31,11,5,13,22,113,Away
2014,21400880,W,0.421,0.459016393,0.353,0.824,15,40,55,19,4,8,10,18,106,Away
2014,21400886,L,0.467,0.516666667,0.367,0.722,17,33,50,26,11,7,15,20,108,Away
2014,21400907,W,0.507,0.58974359,0.412,0.56,4,30,34,30,16,8,18,24,102,Home
2014,21400922,W,0.469,0.465517241,0.478,0.895,9,42,51,28,5,11,22,21,104,Home
2014,21400932,W,0.5,0.517241379,0.455,0.696,7,30,37,23,13,3,15,15,106,Home
2014,21400944,W,0.422,0.423076923,0.419,0.789,9,39,48,17,11,8,18,21,98,Away
2014,21400960,W,0.524,0.578125,0.35,0.769,10,32,42,29,5,6,17,11,105,Home
2014,21400973,L,0.424,0.424657534,0.421,0.773,9,26,35,29,5,10,8,25,103,Away
2014,21400981,W,0.5,0.464285714,0.559,0.941,8,34,42,34,13,6,11,16,125,Home
2014,21400999,W,0.476,0.578947368,0.259,0.913,7,30,37,28,16,7,15,21,108,Home
2014,21401014,W,0.524,0.555555556,0.467,0.6,10,34,44,39,8,7,18,23,114,Home
2014,21401030,W,0.5,0.565217391,0.263,0.826,12,30,42,29,9,6,10,19,112,Home
2014,21401036,W,0.487,0.5,0.444,0.846,7,30,37,25,11,3,12,17,106,Home
2014,21401053,W,0.411,0.419354839,0.394,0.762,19,43,62,23,9,6,11,14,107,Home
2014,21401059,W,0.602,0.666666667,0.462,0.909,6,40,46,37,4,5,14,18,122,Away
2014,21401082,W,0.433,0.389830508,0.516,0.765,14,29,43,28,15,5,14,17,107,Away
2014,21401089,W,0.512,0.526315789,0.48,0.857,7,38,45,27,7,8,22,23,108,Away
2014,21401111,W,0.447,0.46875,0.381,0.765,10,33,43,28,6,1,9,20,110,Away
2014,21401126,W,0.462,0.492537313,0.385,0.647,15,35,50,29,6,5,13,20,107,Home
2014,21401142,W,0.453,0.491525424,0.389,0.719,17,38,55,28,12,4,14,37,123,Away
2014,21401150,L,0.429,0.476190476,0.321,0.5,10,29,39,25,4,2,11,13,92,Away
2014,21401156,L,0.442,0.452054795,0.409,0.7,11,39,50,25,6,12,12,21,100,Away
2014,21401174,W,0.533,0.5625,0.462,0.889,9,35,44,27,6,5,14,12,116,Home
2014,21401192,W,0.452,0.5,0.355,0.714,13,37,50,28,10,5,12,19,110,Home
2014,21401212,W,0.527,0.52,0.542,0.741,6,33,39,30,9,7,21,22,111,Home
2014,21401229,W,0.522,0.548387097,0.464,0.765,14,27,41,30,11,6,13,25,133,Home
2015,21500003,W,0.427,0.484848485,0.3,0.909,21,35,56,29,8,7,20,29,111,Home
2015,21500030,W,0.462,0.507462687,0.346,0.68,11,36,47,26,9,4,8,24,112,Away
2015,21500035,W,0.548,0.537037037,0.567,0.714,3,35,38,26,10,4,10,24,134,Away
2015,21500051,W,0.512,0.542372881,0.44,0.733,10,55,65,32,8,13,14,15,119,Home
2015,21500069,W,0.459,0.491525424,0.385,0.774,9,33,42,28,6,5,12,22,112,Home
2015,21500083,W,0.495,0.517857143,0.459,0.556,13,40,53,40,10,6,20,22,119,Home
2015,21500092,W,0.413,0.566037736,0.205,0.864,15,31,46,27,13,2,18,15,103,Away
2015,21500104,W,0.473,0.442857143,0.571,0.846,13,28,41,29,13,4,16,18,109,Home
2015,21500120,W,0.48,0.520833333,0.407,0.739,7,29,36,22,12,8,23,30,100,Away
2015,21500125,W,0.539,0.588235294,0.474,0.938,6,27,33,34,8,7,11,25,129,Away
2015,21500144,W,0.443,0.492063492,0.353,0.9,11,39,50,31,9,10,15,19,107,Home
2015,21500164,W,0.538,0.62745098,0.379,0.667,9,25,34,31,10,6,20,29,115,Home
2015,21500177,W,0.521,0.488372093,0.567,0.861,8,36,44,31,4,4,19,20,124,Away
2015,21500187,W,0.494,0.58,0.345,0.75,11,38,49,20,7,6,16,15,106,Home
2015,21500200,W,0.528,0.533333333,0.517,0.692,11,35,46,35,15,8,21,25,118,Away
2015,21500214,W,0.489,0.578947368,0.343,0.6,12,36,48,32,9,6,8,13,111,Home
2015,21500236,W,0.568,0.558139535,0.579,0.677,11,42,53,32,7,9,24,26,135,Away
2015,21500245,W,0.488,0.46,0.533,0.839,13,35,48,32,8,7,16,19,120,Home
2015,21500259,W,0.488,0.490566038,0.483,0.8,14,31,45,21,2,5,15,19,106,Away
2015,21500268,W,0.523,0.555555556,0.471,0.727,11,42,53,31,2,9,21,23,116,Away
2015,21500290,W,0.479,0.441860465,0.533,0.722,8,35,43,22,2,5,12,24,112,Away
2015,21500300,W,0.512,0.566037736,0.424,0.522,10,36,46,25,9,9,12,18,114,Away
2015,21500314,W,0.547,0.6,0.457,0.733,10,36,46,29,10,6,15,19,131,Away
2015,21500336,W,0.393,0.434210526,0.29,0.795,17,50,67,28,10,11,18,22,124,Away
2015,21500351,L,0.404,0.483870968,0.222,0.68,15,34,49,23,9,8,17,20,95,Away
2015,21500381,W,0.523,0.553571429,0.469,0.778,9,40,49,32,12,4,17,17,128,Home
2015,21500397,W,0.483,0.540983607,0.346,0.757,15,31,46,31,7,4,15,22,121,Home
2015,21500434,W,0.47,0.5,0.391,1.0,9,31,40,26,10,9,16,11,103,Home
2015,21500438,W,0.41,0.45,0.278,0.741,8,41,49,21,7,10,16,19,89,Home
2015,21500468,W,0.483,0.489361702,0.476,0.667,13,46,59,33,12,8,18,25,122,Home
2015,21500480,L,0.407,0.419354839,0.368,0.75,8,29,37,20,9,0,12,18,91,Away
2015,21500485,W,0.512,0.524590164,0.478,0.63,12,31,43,35,8,5,18,20,114,Away
2015,21500504,W,0.5,0.568965517,0.357,0.652,9,38,47,34,9,5,14,22,111,Home
2015,21500520,W,0.517,0.566037736,0.441,1.0,3,34,37,32,4,9,11,19,111,Home
2015,21500524,W,0.465,0.490909091,0.419,0.762,10,44,54,26,9,9,11,17,109,Away
2015,21500548,W,0.529,0.509090909,0.563,0.857,5,43,48,36,6,5,15,20,128,Away
2015,21500556,W,0.563,0.6,0.514,0.733,9,39,48,35,5,8,19,25,128,Away
2015,21500568,W,0.477,0.53968254,0.304,0.733,9,40,49,25,5,1,9,18,111,Home
2015,21500583,L,0.477,0.516129032,0.385,0.8,7,32,39,25,9,11,13,25,110,Away
2015,21500592,W,0.5,0.566037736,0.394,0.85,12,35,47,26,12,4,20,17,116,Home
2015,21500605,L,0.362,0.347826087,0.4,0.739,14,33,47,18,6,9,13,16,95,Away
2015,21500622,W,0.541,0.6,0.475,0.778,6,31,37,33,7,2,8,25,132,Away
2015,21500634,W,0.526,0.603174603,0.375,0.65,12,43,55,38,8,9,10,17,125,Away
2015,21500652,W,0.478,0.50877193,0.424,0.88,14,36,50,31,9,4,17,24,122,Home
2015,21500675,W,0.518,0.559322034,0.423,0.84,10,35,45,31,15,3,21,25,120,Home
2015,21500691,W,0.58,0.634615385,0.483,0.905,7,33,40,33,5,4,9,18,127,Home
2015,21500707,W,0.495,0.523076923,0.433,0.5,12,45,57,37,5,7,23,18,108,Away
2015,21500718,W,0.575,0.590909091,0.552,0.696,3,41,44,31,8,5,18,21,116,Away
2015,21500739,W,0.527,0.557692308,0.488,0.552,11,38,49,35,10,5,18,24,134,Away
2015,21500769,W,0.495,0.577464789,0.269,0.65,13,33,46,24,7,4,10,23,116,Home
2015,21500788,W,0.468,0.533333333,0.353,0.885,14,35,49,28,5,6,12,26,123,Home
2015,21500799,W,0.416,0.469387755,0.35,0.828,8,42,50,24,12,7,13,22,112,Away
2015,21500815,L,0.391,0.413793103,0.353,0.75,14,33,47,25,7,4,20,17,105,Away
2015,21500822,W,0.512,0.607843137,0.355,0.769,6,33,39,32,8,2,14,19,115,Away
2015,21500836,W,0.438,0.568181818,0.311,0.833,6,37,43,30,14,8,13,17,102,Away
2015,21500848,W,0.467,0.467741935,0.464,0.84,9,34,43,23,7,2,13,24,118,Away
2015,21500855,W,0.602,0.634920635,0.52,0.688,8,34,42,35,9,4,21,21,130,Away
2015,21500874,W,0.474,0.492063492,0.438,0.68,4,28,32,25,15,7,11,22,121,Away
2015,21500895,W,0.398,0.432835821,0.333,0.882,18,33,51,28,11,3,13,22,109,Home
2015,21500911,W,0.54,0.679245283,0.324,0.762,4,36,40,33,11,3,9,20,121,Home
2015,21500931,L,0.402,0.532258065,0.133,0.81,17,32,49,32,5,3,20,20,95,Away
2015,21500943,W,0.5,0.530612245,0.457,0.704,10,40,50,27,13,7,24,26,119,Home
2015,21500958,W,0.571,0.648148148,0.433,0.6,9,30,39,36,10,7,15,23,115,Home
2015,21500971,W,0.449,0.448979592,0.45,0.769,16,40,56,23,5,6,8,20,128,Home
2015,21500981,W,0.5,0.607843137,0.333,0.848,7,35,42,28,6,9,8,25,123,Home
2015,21500996,W,0.58,0.625,0.48,0.826,8,38,46,30,6,6,18,22,125,Home
2015,21501011,W,0.505,0.518518519,0.486,0.917,12,42,54,32,4,8,13,13,121,Home
2015,21501026,W,0.505,0.456140351,0.579,0.857,5,37,42,35,8,7,13,21,130,Away
2015,21501036,L,0.378,0.47826087,0.25,0.8,7,30,37,24,12,3,11,21,79,Away
2015,21501050,W,0.494,0.555555556,0.333,0.625,13,31,44,31,13,10,17,20,109,Away
2015,21501066,W,0.448,0.452830189,0.441,0.75,11,39,50,23,9,5,12,20,114,Home
2015,21501080,W,0.489,0.511627907,0.467,0.913,7,33,40,30,8,10,7,16,128,Home
2015,21501094,W,0.53,0.6,0.424,0.75,7,37,44,32,9,4,18,15,117,Home
2015,21501112,W,0.437,0.435483871,0.44,0.652,7,48,55,27,11,6,16,23,102,Home
2015,21501119,W,0.438,0.5,0.343,0.722,9,37,46,19,6,6,18,21,103,Away
2015,21501136,L,0.458,0.45,0.465,0.769,8,33,41,25,12,7,22,24,106,Home
2015,21501152,W,0.568,0.551724138,0.6,0.818,11,32,43,30,5,8,13,23,136,Home
2015,21501163,L,0.5,0.587301587,0.343,0.875,9,37,46,35,9,5,24,29,117,Home
2015,21501177,W,0.542,0.568965517,0.48,0.909,7,36,43,33,8,2,16,22,112,Home
2015,21501190,W,0.448,0.568627451,0.278,0.923,7,41,48,20,3,7,11,14,100,Away
2015,21501201,W,0.442,0.48,0.37,0.778,7,39,46,19,7,6,13,18,92,Away
2015,21501227,W,0.529,0.65,0.426,0.813,12,39,51,35,7,7,17,14,125,Home
2016,21600003,L,0.471,0.634615385,0.212,0.722,8,27,35,24,11,6,16,19,100,Home
2016,21600025,W,0.484,0.555555556,0.321,0.893,9,40,49,32,8,2,14,22,122,Away
2016,21600036,W,0.422,0.5,0.276,0.848,7,36,43,27,6,5,16,23,106,Away
2016,21600054,W,0.562,0.634920635,0.385,0.739,7,38,45,36,14,4,16,19,127,Away
2016,21600069,W,0.517,0.542372881,0.467,0.8,15,31,46,27,9,14,16,18,122,Home
2016,21600078,L,0.453,0.62962963,0.156,0.7,9,31,40,26,13,3,20,13,97,Away
2016,21600099,W,0.5,0.527272727,0.457,0.833,10,28,38,35,14,4,15,17,116,Home
2016,21600116,W,0.581,0.634146341,0.515,0.591,5,34,39,33,3,5,15,22,116,Home
2016,21600119,W,0.541,0.581818182,0.467,0.95,9,35,44,33,15,6,15,18,125,Away
2016,21600143,W,0.517,0.537037037,0.485,0.871,8,35,43,32,8,7,16,20,133,Home
2016,21600165,W,0.506,0.607843137,0.361,0.929,7,28,35,33,9,7,12,25,127,Away
2016,21600179,W,0.489,0.564516129,0.321,0.583,9,41,50,33,10,7,11,20,104,Away
2016,21600191,W,0.442,0.49122807,0.368,0.813,18,27,45,30,8,5,12,25,124,Away
2016,21600202,W,0.444,0.5,0.361,0.844,12,48,60,31,9,10,12,17,120,Away
2016,21600223,W,0.616,0.68,0.528,0.686,6,42,48,47,7,5,10,20,149,Home
2016,21600238,W,0.518,0.581818182,0.393,0.706,4,40,44,31,10,10,18,21,109,Away
2016,21600244,W,0.556,0.576271186,0.5,0.824,12,33,45,25,9,8,18,14,115,Home
2016,21600259,W,0.435,0.5,0.343,0.792,7,34,41,25,6,10,15,20,105,Home
2016,21600281,L,0.413,0.516666667,0.273,0.784,13,41,54,31,12,7,17,27,127,Home
2016,21600299,W,0.628,0.614035088,0.667,0.765,6,32,38,37,9,5,17,19,138,Home
2016,21600314,W,0.519,0.597014925,0.378,0.769,16,38,54,45,12,13,11,22,142,Home
2016,21600330,W,0.472,0.603448276,0.226,0.828,12,34,46,32,11,5,10,24,115,Away
2016,21600335,W,0.488,0.529411765,0.414,0.696,9,38,47,26,10,4,17,23,106,Away
2016,21600351,L,0.442,0.5,0.333,0.6,10,32,42,15,6,8,23,23,89,Away
2016,21600358,W,0.458,0.490196078,0.406,0.9,6,31,37,30,9,4,9,24,116,Away
2016,21600371,W,0.442,0.459016393,0.412,0.789,9,36,45,30,6,5,12,12,113,Away
2016,21600388,W,0.469,0.5625,0.281,0.5,15,42,57,41,7,10,17,17,103,Home
2016,21600405,W,0.586,0.627118644,0.5,0.731,9,47,56,36,7,5,15,16,135,Home
2016,21600427,W,0.444,0.462686567,0.391,0.882,9,41,50,24,13,3,10,18,104,Home
2016,21600437,W,0.452,0.52238806,0.324,0.786,11,40,51,29,19,7,13,19,117,Away
2016,21600446,W,0.558,0.64,0.407,0.917,4,37,41,35,9,2,23,21,119,Away
2016,21600457,L,0.481,0.595744681,0.3,0.862,5,37,42,25,8,4,20,24,108,Away
2016,21600485,W,0.568,0.551724138,0.609,0.833,9,42,51,33,4,9,20,16,121,Home
2016,21600501,W,0.5,0.607843137,0.333,0.867,4,39,43,31,5,4,13,12,108,Home
2016,21600520,W,0.526,0.557142857,0.44,0.762,12,31,43,33,7,2,13,14,127,Home
2016,21600534,W,0.506,0.607843137,0.361,0.828,8,31,39,31,14,9,15,20,125,Home
2016,21600550,L,0.494,0.622641509,0.267,0.744,7,37,44,23,7,5,16,21,119,Home
2016,21600566,W,0.506,0.583333333,0.345,0.85,13,33,46,33,11,6,17,22,117,Away
2016,21600578,W,0.453,0.474576271,0.407,0.818,5,43,48,28,6,7,11,16,107,Home
2016,21600590,W,0.562,0.583333333,0.517,0.667,6,31,37,39,14,4,18,14,127,Home
2016,21600619,W,0.505,0.543859649,0.441,0.792,11,47,58,37,10,11,17,22,126,Home
2016,21600634,W,0.541,0.5625,0.476,0.704,11,35,46,35,11,8,18,16,121,Home
2016,21600646,W,0.528,0.62745098,0.395,0.762,8,33,41,30,8,7,15,18,125,Away
2016,21600661,W,0.472,0.489361702,0.452,0.789,13,39,52,27,8,4,19,15,118,Away
2016,21600668,L,0.466,0.568965517,0.267,0.6,7,36,43,27,9,4,14,20,102,Away
2016,21600687,W,0.476,0.518518519,0.393,0.889,5,36,41,23,7,14,12,19,113,Away
2016,21600707,W,0.62,0.689655172,0.5,0.813,9,39,48,35,9,7,11,17,144,Home
2016,21600718,W,0.456,0.528301887,0.308,0.846,8,31,39,28,13,6,18,18,113,Away
2016,21600741,W,0.49,0.541666667,0.438,0.786,9,38,47,35,9,13,10,18,126,Home
2016,21600745,W,0.525,0.584615385,0.412,0.833,15,31,46,38,10,2,12,26,133,Away
2016,21600764,L,0.414,0.488372093,0.341,0.792,7,33,40,22,10,10,18,17,106,Away
2016,21600792,W,0.565,0.578947368,0.536,0.923,5,40,45,37,9,5,13,17,123,Home
2016,21600803,W,0.506,0.545454545,0.455,0.763,5,29,34,31,14,13,12,26,122,Away
2016,21600813,W,0.529,0.589285714,0.419,0.714,10,30,40,28,10,3,12,22,130,Away
2016,21600827,L,0.489,0.616666667,0.25,0.923,4,23,27,25,12,6,9,13,110,Away
2016,21600847,W,0.488,0.583333333,0.361,0.667,6,40,46,32,10,10,8,16,109,Home
2016,21600854,W,0.531,0.535714286,0.52,0.923,10,43,53,31,11,11,21,27,123,Home
2016,21600873,W,0.42,0.449275362,0.355,0.773,13,39,52,30,10,11,11,17,112,Home
2016,21600883,W,0.449,0.566666667,0.207,0.846,16,29,45,31,14,4,14,18,119,Away
2016,21600889,L,0.464,0.563636364,0.276,0.815,13,28,41,28,10,6,19,23,108,Away
2016,21600906,L,0.386,0.482758621,0.2,0.929,6,35,41,23,10,6,15,18,87,Away
2016,21600928,W,0.455,0.509433962,0.371,0.826,11,24,35,21,11,3,8,18,112,Away
2016,21600937,W,0.471,0.488372093,0.455,0.773,13,30,43,33,10,4,16,22,119,Away
2016,21600959,L,0.44,0.574074074,0.2,0.667,12,34,46,23,8,12,18,20,86,Home
2016,21600968,L,0.466,0.53125,0.292,0.765,12,31,43,25,9,5,12,21,102,Away
2016,21600980,L,0.359,0.373333333,0.294,0.609,20,29,49,19,10,4,15,16,85,Away
2016,21601003,W,0.364,0.321428571,0.438,0.8,13,30,43,24,12,11,18,24,106,Home
2016,21601019,W,0.575,0.655737705,0.385,0.522,7,40,47,36,14,9,13,18,122,Home
2016,21601035,W,0.6,0.634615385,0.522,0.789,6,38,44,30,5,6,14,16,117,Home
2016,21601049,W,0.482,0.5,0.455,0.762,9,37,46,28,8,8,17,22,111,Away
2016,21601055,W,0.551,0.625,0.433,0.813,4,42,46,34,10,2,16,20,112,Away
2016,21601081,W,0.494,0.586206897,0.323,0.889,13,31,44,37,14,8,13,15,114,Home
2016,21601094,W,0.549,0.55,0.548,0.733,7,30,37,30,9,4,18,15,106,Home
2016,21601108,W,0.511,0.723404255,0.268,0.75,8,36,44,33,9,7,17,29,113,Away
2016,21601118,W,0.506,0.508474576,0.5,1.0,10,25,35,31,7,7,15,22,110,Away
2016,21601136,W,0.453,0.507936508,0.344,0.714,13,30,43,27,10,14,12,20,107,Home
2016,21601152,W,0.568,0.653846154,0.444,0.885,10,34,44,34,7,10,16,20,139,Home
2016,21601162,W,0.524,0.576923077,0.438,0.792,8,32,40,33,9,7,13,19,121,Home
2016,21601171,W,0.506,0.542372881,0.433,0.708,7,32,39,25,13,9,15,19,120,Away
2016,21601195,W,0.51,0.619047619,0.303,0.938,14,39,53,37,2,4,9,15,123,Home
2016,21601211,L,0.488,0.545454545,0.36,0.706,8,34,42,25,5,6,13,17,99,Home
2016,21601229,W,0.456,0.537037037,0.333,0.682,14,40,54,26,14,8,21,17,109,Home
2017,21700002,L,0.538,0.54,0.533,0.905,6,35,41,34,5,9,17,25,121,Home
2017,21700025,W,0.516,0.568627451,0.45,0.8,10,39,49,29,6,8,18,23,128,Away
2017,21700033,L,0.393,0.456521739,0.316,0.852,12,34,46,20,10,7,17,28,101,Away
2017,21700045,W,0.558,0.70212766,0.385,0.846,10,40,50,33,6,8,16,23,133,Away
2017,21700063,W,0.558,0.607843137,0.462,0.864,6,31,37,32,10,7,17,15,117,Home
2017,21700075,W,0.484,0.631578947,0.263,0.9,15,38,53,33,7,13,18,20,120,Home
2017,21700091,L,0.571,0.68,0.37,0.75,10,30,40,29,3,11,26,14,107,Home
2017,21700100,W,0.584,0.633333333,0.483,0.767,14,32,46,37,8,8,12,23,141,Away
2017,21700117,W,0.518,0.527272727,0.5,0.75,5,36,41,30,11,12,14,20,112,Away
2017,21700135,W,0.549,0.62745098,0.45,0.529,7,34,41,38,13,4,15,23,127,Away
2017,21700148,W,0.368,0.381818182,0.344,0.917,13,38,51,20,12,10,15,21,97,Home
2017,21700163,W,0.565,0.673469388,0.417,0.778,3,42,45,37,10,9,19,23,125,Home
2017,21700184,W,0.585,0.618181818,0.519,0.962,4,35,39,31,15,11,22,23,135,Home
2017,21700199,W,0.5,0.553846154,0.348,0.875,12,38,50,35,4,5,16,21,110,Home
2017,21700215,L,0.402,0.46,0.313,0.632,7,40,47,22,9,10,15,24,88,Away
